2751191.250	8.8514	0.35720
		
		
		
		
		
2754340.750	6.7688	0.35011
		
		
		
2757826.500	8.7523	0.36503
		
		
		
		
2760058.250	4.0515	1.7596
2760127.250	10.187	0.30597
2761642.250	10.459	0.27383
		
		
2763352.250	9.6827	0.32802
		
		
		
2764890.250	8.6986	0.24919
		
		
		
		
		
2768931.500	8.8098	0.27452
2768997.500	9.8815	0.29995
2769292.250	10.217	0.25772
2770412.500	10.388	0.35021
2770449.500	10.327	0.27372
2770970.000	10.308	0.34952
		
2776056.000	10.967	0.26184
		
		
2778765.750	6.9996	1.5795
		
2781143.000	10.318	0.33151
		
		
2781855.000	7.4798	0.33551
		
		
		
2785681.500	1.7841	3.0327
		
2786628.750	0.50970	2.3451
		
		
2788105.000	10.325	0.34920
		
		
		
		
2793474.750	10.402	0.33735
		
		
		
		
		
		
		
2799141.500	10.151	0.29976
		
		
		
		
2803032.750	10.214	0.31570
		
2804702.000	8.9665	0.22786
2805181.500	1.9720	2.3204
2805579.750	1.2245	0.99018
		
		
		
		
		
		
2808912.750	1.0983	0.43968
		
		
		
2810334.000	8.9230	0.26066
		
2812713.750	5.6038	0.31849
		
		
		
		
		
2817322.250	5.4054	1.5841
2818922.250	11.003	0.27925
		
		
2819562.500	10.088	0.55454
		
2820719.000	8.6449	0.24389
2822349.750	9.0138	0.30158
2822987.750	1.3386	0.25620
2825231.000	10.362	0.33468
		
2825441.000	10.352	0.23129
2826603.250	2.4530	0.95389
		
		
2828417.250	4.6394	1.4875
		
		
		
		
2830766.500	5.2273	1.0026
		
		
		
		
2831314.250	10.548	0.33120
2832594.750	10.394	0.36771
		
		
		
		
		
2834140.750	9.7620	0.31541
		
		
2836461.500	8.9569	0.31313
2836480.500	10.308	0.25724
2838173.000	2.1613	0.22778
		
2838763.000	10.415	0.29875
2839188.500	1.7786	0.31924
2839284.000	2.5784	0.26724
		
2841441.500	5.2326	0.34935
2842619.250	9.9065	0.30547
2843194.250	8.8508	0.24179
		
		
2843585.250	8.8316	0.30744
		
2846458.250	8.6481	0.34866
		
		
		
2848122.250	6.5443	0.29794
		
2850174.250	1.9746	0.48316
2850287.750	11.078	0.29524
		
		
		
2851638.750	11.593	0.31324
2852853.500	8.4275	0.30212
		
2853422.750	10.243	0.31821
		
2855349.000	10.286	0.28415
		
2857903.250	1.6810	1.2368
		
		
		
2859669.500	3.1302	1.0557
2859707.750	10.413	0.28230
2860567.500	10.463	0.27673
		
2862099.000	9.9385	0.67768
		
		
		
		
		
		
2865299.500	10.467	0.28186
		
		
2867769.500	0.84530	1.5210
		
		
		
		
2871337.500	9.0426	0.29785
		
		
2872565.750	8.8930	0.32602
2873382.500	6.6600	1.5123
		
		
		
		
		
		
		
		
2880121.000	7.0987	0.27457
		
		
		
2881775.250	10.231	0.29348
2881910.500	10.412	0.28907
		
2882631.750	10.373	0.32628
		
		
		
		
		
		
		
		
2887915.000	4.9801	1.5069
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
2898887.500	2.5367	2.4381
2899116.250	3.5815	0.28227
		
		
		
		
2901239.500	7.0501	0.28587
2902210.500	10.401	0.33947
2903315.250	3.5483	2.7880
2903606.250	0.87599	2.6006
		
2905901.000	10.402	0.32705
2906450.750	4.1713	2.0468
		
		
2906955.500	8.9422	0.21580
2907605.250	1.0876	1.1726
2908024.500	10.377	0.29387
		
		
2909172.500	10.401	0.32637
2909590.000	10.430	0.32936
2909712.250	9.6808	0.33773
2909972.500	10.275	0.39240
		
		
2910761.000	9.0970	0.33301
2911697.250	8.9077	0.26463
		
		
		
		
		
2916241.250	1.2580	0.70833
		
		
2917036.250	10.070	0.34430
		
		
		
2918363.000	7.7247	0.34007
2918668.000	10.549	0.32386
		
		
		
		
2922476.500	2.1587	0.55666
		
		
		
		
		
